asymmetry,q_rad,q_loaded,normalized_useful_proxy,relative_linewidth
0.4373913043478261,5.227086783474105,5.079579004150722,0.10969412853382945,0.7703479904660149
0.4389966555183946,5.188927190043483,5.043535314880548,0.10893820358975759,0.7758532921769672
0.4406020066889632,5.151183944324138,5.007870272421062,0.10818990406171919,0.7813787629065525
0.44220735785953175,5.113851011413462,4.972578642954539,0.1074491300719849,0.7869244026547706
0.44381270903010034,5.076922465357774,4.937655281875841,0.10671578332987393,0.7924902114216211
0.4454180602006689,5.040392486800578,4.903095131992989,0.10598976710254338,0.7980761892071045
0.44702341137123747,5.004255360689817,4.86889322176945,0.10527098618637747,0.8036823360112207
0.448628762541806,4.968505474042473,4.835044663607075,0.10455934687896372,0.8093086518339694
0.45023411371237454,4.933137313764838,4.8015446521686105,0.10385475695164262,0.8149551366753508
0.45183946488294313,4.898145464526921,4.768388462738774,0.10315712562261897,0.8206217905353651
0.45344481605351167,4.863524606689424,4.735571449622886,0.1024663635306216,0.8263086134140121
0.45505016722408026,4.829269514281827,4.703089044582088,0.10178238270909994,0.8320156053112916
0.4566555183946488,4.795375053030141,4.6709367553042105,0.10110509656094552,0.837742766227204
0.4582608695652174,4.761836178432933,4.639110163909379,0.10043441983372658,0.8434900961617491
0.4598662207357859,4.728647933884298,4.60760492548946,0.09977026859542507,0.8492575951149266
0.4614715719063545,4.69580544884244,4.576416766680484,0.09911256021066393,0.8550452630867373
0.46307692307692305,4.663303937042638,4.545541484267226,0.09846121331741568,0.8608531000771804
0.46468227424749164,4.631138694753335,4.5149749438191,0.09781614780417959,0.8666811060862561
0.4662876254180602,4.599305099074201,4.484713078356588,0.09717728478761878,0.8725292811139648
0.4678929765886288,4.567798606274981,4.454751887047447,0.09654454659064683,0.8783976251603062
0.4694983277591973,4.536614750174059,4.4250874339319175,0.09591785672095343,0.8842861382252802
0.47110367892976585,4.505749140555606,4.395715846676228,0.09529713984996026,0.8901948203088865
0.47270903010033444,4.47519746162431,4.366633315353671,0.09468232179219718,0.8961236714111261
0.474314381270903,4.444955470496655,4.337836091252593,0.09407332948509019,0.9020726915319983
0.47591973244147157,4.415018995727752,4.30932048571058,0.09347009096915125,0.908041880671503
0.4775250836120401,4.385383935872787,4.281082868974233,0.09287253536856209,0.9140312388296407
0.4791304347826087,4.356046258082154,4.253119669083885,0.0922805928721433,0.9200407660064107
0.48073578595317723,4.327001996729366,4.2254273707826355,0.09169419471469961,0.9260704622018138
0.4823411371237458,4.2982472520708805,4.198002514449116,0.09111327315873456,0.9321203274158496
0.48394648829431436,4.269778188937004,4.1708416950534035,0.09053776147652506,0.9381903616485179
0.48555183946488295,4.241591035453022,4.143941561135502,0.08996759393254927,0.9442805648998189
0.4871571906354515,4.213682081789803,4.117298813805869,0.08940270576625944,0.9503909371697524
0.48876254180602,4.186047678943062,4.090910205767411,0.0888430331751928,0.956521478458319
0.4903678929765886,4.158684237540568,4.064772540358476,0.08828851329841274,0.9626721887655182
0.49197324414715715,4.131588226676545,4.038882670616288,0.08773908420027365,0.96884306809135
0.49357859531772574,4.1047561727725626,4.013237498360357,0.08719468485450191,0.9750341164358148
0.4951839464882943,4.07818465846425,3.987833973295384,0.08665525512858706,0.9812453337989118
0.49678929765886287,4.051870321513129,3.9626690921331744,0.08612073576847547,0.9874767201806421
0.4983946488294314,4.025809853742974,3.937739897733136,0.08559106838356137,0.9937282755810044
0.5,4.0,3.91304347826087,0.08506619543196729,1.0
