gamma_external_over_gamma_internal,normalized_useful_shg_proxy,optimum_gamma_external_over_gamma_internal
0.03258562476153226,0.00085289084509721,1.4871154628089538
0.0331926620473319,0.0008988047461014679,1.4871154628089538
0.03381100782480685,0.0009471401734112764,1.4871154628089538
0.034440872759738235,0.0009980211721983896,1.4871154628089538
0.03508247144239792,0.001051577875765688,1.4871154628089538
0.035736022460657886,0.0011079467851475453,1.4871154628089538
0.03640174847446141,0.0011672710601684125,1.4871154628089538
0.037079876291681704,0.0012297008223286113,1.4871154628089538
0.03777063694539366,0.0012953934698906094,1.4871154628089538
0.03847426577258504,0.0013645140055425589,1.4871154628089538
0.03919100249433404,0.001437235377018819,1.4871154628089538
0.03992109129748051,0.001513738831059179,1.4871154628089538
0.04066478091781856,0.0015942142810896956,1.4871154628089538
0.041422324724838956,0.0016788606890082893,1.4871154628089538
0.042193980808050265,0.001767886461457366,1.4871154628089538
0.042980012064907966,0.0018615098609637251,1.4871154628089538
0.04378068629038169,0.0019599594323227135,1.4871154628089538
0.04459627626819093,0.002063474444598943,1.4871154628089538
0.04542705986374045,0.0021723053491096984,1.4871154628089538
0.04627332011878691,0.0022867142537494095,1.4871154628089538
0.04713534534786907,0.002406975414003987,1.4871154628089538
0.048013429236534504,0.0025333757409925104,1.4871154628089538
0.0489078709413959,0.0026662153268600915,1.4871154628089538
0.0498189751920516,0.0028058079878304876,1.4871154628089538
0.05074705239490466,0.0029524818252086808,1.4871154628089538
0.05169241873891599,0.003106579804603555,1.4871154628089538
0.05265539630332756,0.0032684603536175306,1.4871154628089538
0.0536363131673924,0.0034384979782241688,1.4871154628089538
0.05463550352214876,0.003617083898025853,1.4871154628089538
0.05565330778427646,0.0038046267005515176,1.4871154628089538
0.05669007271207434,0.004001553014718956,1.4871154628089538
0.0577461515235982,0.004208308203547146,1.4871154628089538
0.058821904016999556,0.004425357076161236,1.4871154628089538
0.05991769669310619,0.004653184619085988,1.4871154628089538
0.06103390288028621,0.004892296746772507,1.4871154628089538
0.06217090286163827,0.005143221071247758,1.4871154628089538
