tri_side_nm,wavelength_nm,reflectance_R,transmittance_T,R_plus_T,mos2_F2_volume_proxy,mos2_F4_volume_proxy,mos2_max_E_enhancement,mos2_F4_norm_to_min,mos2_F4_norm_to_median,mos2_log10_F4_norm_to_min
390.0,832.0,0.5551747178990571,0.444825282102455,1.0000000000015121,4.370075543377904e+17,2.6436017098979374e+35,1709653412.604833,32644.828491115662,2162.6445951459596,4.513814391256986
390.0,834.0,0.5155273952556941,0.4844726047478778,1.0000000000035718,6.493486509126694e+16,5.113848532190507e+33,615334925.6540967,631.4896364223786,41.83473193835948,2.8003662276047208
390.0,836.0,0.9705960851156838,0.029403914878646728,0.9999999999943305,4.001117805938816e+16,2.246431887592018e+33,485768213.97842854,277.403299494181,18.377328785477207,2.4431116223594502
390.0,838.0,0.9990737125843806,0.0009262874143190965,0.9999999999986997,3.367584774514743e+16,1.5446055764492412e+33,449893225.4492056,190.737447100354,12.63591595145861,2.2804359655813737
390.0,840.0,0.8397859914534945,0.16021400854618298,0.9999999999996775,2.1567678510728484e+16,6.665184143315877e+32,346548247.8103481,82.30581498173218,5.452570411505421,1.9154305196018826
390.0,842.0,0.6952953740559283,0.30470462594410325,1.0000000000000315,1.1677539533294236e+16,2.104607984410345e+32,241973344.77139306,25.989000701153596,1.7217113551351828,1.4147895808354374
390.0,844.0,0.6226027332823482,0.3773972667175562,0.9999999999999043,7350924157579360.0,8.861133130857804e+31,180303910.7550816,10.942275086702214,0.724900487110756,1.0391076286588783
390.0,846.0,0.5810981182030268,0.4189018817972167,1.0000000000002436,5334746159542729.0,4.735822282790899e+31,159100024.17768246,5.848086177553632,0.38742222117283126,0.7670137637720076
390.0,848.0,0.555302608547437,0.44469739145170617,0.9999999999991431,4624774800456618.0,3.1847674212263597e+31,228847620.80339035,3.932747730521066,0.2605354666145238,0.5946960891108745
390.0,850.0,0.8487360397580153,0.1512639602741555,1.0000000000321707,1.6788986037730083e+17,4.529000786182207e+34,1541869421.6453638,5592.690205467986,370.5028270702282,3.7476207632256133
400.0,810.0,0.7383163301749719,0.26168366982492736,0.9999999999998992,1789963416995953.2,8.471472104502768e+30,300965155.04749894,1.046109755805236,0.06930235856308323,0.019577252255876254
400.0,812.0,0.9990198028341978,0.0009801971459277297,0.9999999999801255,6.553425107587232e+16,7.917208294961988e+33,1080333095.6596003,977.6658335095822,64.76810657080918,2.9901904381596163
